PRID,PRTITLE,PRREASON,PRTYPE,CONFIDENCE
3124475993,Improve linear layer with matrix multiply and crate `kornia-nn`,"The PR introduces a new feature by adding a new crate `kornia-nn` for neural network operations, refactors existing linear layer implementations for better performance, and adds benchmarks and documentation. These changes primarily add new functionality and improve existing features, fitting the 'feat' category.",feat,9
3095065669,[alpha_factory] document bus security,"The PR is focused on adding documentation about securing the Insight demo A2A bus, without changing code functionality or fixing bugs.",docs,9
3257706909,Improve storage item intents,"The changes introduce improvements to existing features such as updating MIME types, adding fallback behavior, and enhancing click actions, which align with adding new functionality or enhancements rather than fixing bugs or other types of changes.",feat,8
3147490637,[alpha_factory] enforce diff size limits,"The PR introduces a new feature by enforcing limits on diff size and rejecting diffs that exceed these limits, which adds new functionality to the codebase.",feat,9
3165097584,Update dependencies,"The PR updates dependencies and removes an unused package, which affects the build system and external dependencies without adding features or fixing bugs.",build,9
3269719579,Codex/anomalyclip学習データ作成コードの作成,"The title indicates the creation of code for generating training data, which is a new feature addition to the project.",feat,8
3130505385,Add v0.5.1 release notes,"The commit adds documentation for the new release notes and changelog, which is purely documentation without code changes or features.",docs,9
3130165794,Update docs to version 0.5.0,"The changes described are updates to documentation files to reflect a new version, without code changes or feature additions.",docs,9
3128436332,[alpha_factory] remove scheduled triggers,"The changes involve removing scheduled triggers and modifying workflow dispatch permissions, which are related to CI/CD pipeline configurations rather than code features or fixes.",ci,9
3128943107,Add golden test for Go constant folding,"The PR introduces a new golden test and adds features related to constant folding and memoization in the Go compiler, which are new functionalities rather than bug fixes or documentation changes.",feat,9
3131154246,[alpha_factory] handle invalid seed,"The changes include guarding against invalid seed parsing and adding tests for invalid seed scenarios, which indicates a bug fix and test additions. The primary purpose is to fix handling of invalid seeds, so 'fix' is the most appropriate label.",fix,9
3206664589,Add C roundtrip logs,"The PR introduces a new feature by adding roundtrip logs for the C VM execution, which is a new functionality to the existing system.",feat,9
3189129380,[alpha_factory] update proto paths,"The changes fix the proto stub generation script paths, update the Makefile rule for proto verification, and correct documentation references, indicating bug fixes and corrections rather than new features or refactoring.",fix,9
3147729200,streams: clarify memcpy safety assumptions in serialization code,"The PR adds comments and minor improvements to clarify safety assumptions and improve code maintainability without changing functionality or fixing bugs. This is a documentation enhancement within the code, not a feature or fix.",docs,9
3206757457,Update Pascal compiler tests and golden outputs,"The changes involve updating tests, adding new test commands, and capturing test results, which are all related to testing improvements rather than features or fixes.",test,9
3206759474,Improve Lua compiler tests,"The changes described involve running additional tests for the Lua compiler, which indicates the addition or improvement of tests rather than a feature, fix, or other change type.",test,9
3189241478,Add torch backend docs and tests,"The PR adds documentation for the torch backend and also adds tests for it, which fits the 'docs' and 'test' categories. However, since it includes both documentation and tests, the primary focus appears to be on adding tests and ensuring testing infrastructure is in place, so 'test' is the most appropriate label.",test,8
3206760041,Regenerate Java golden tests,"The changes involve regenerating test outputs and recording errors for Java compiler golden tests, which is related to testing rather than adding features or fixing bugs.",test,9
3206765668,Add Scala compiler VM checks,"The PR introduces a new helper command and adds new testing functionality to compare Scala compiler output with runtime VM, which constitutes a new feature addition.",feat,9
3206766406,Update Haskell golden tests and runtime checks,"The changes involve updating and regenerating test outputs and adding runtime checks, which are related to testing improvements rather than fixing bugs or adding features.",test,9
3206760673,Update ruby compiler tests,"The changes update existing tests and add a new test command, which is related to testing rather than adding features or fixing bugs.",test,9
3206769461,Update Swift compiler tests with VM checks,"The changes introduce new helpers and verification steps in tests, and update golden files to include VM checks, which enhances the testing capabilities without fixing a bug or adding a new feature to the product itself. This aligns best with adding or improving tests.",test,9
3206770539,Update Smalltalk compiler tests,"The changes involve updating and regenerating test files and modifying tests to check output, which is related to testing rather than adding features or fixing bugs.",test,9
3206764243,Update rust compiler golden tests,"The changes introduce a new helper function and add a new roundtrip VM test, which indicates the addition of new features and improvements in testing. The main focus is on enhancing the Rust compiler golden tests and adding new test capabilities, which aligns with the 'feat' category for new features.",feat,8
3206776346,Update Racket golden tests and add VM checks,"The changes involve updating tests and adding new checks related to runtime/VM comparison, which is primarily about testing and validation rather than adding features or fixing bugs.",test,9
3206779215,Update hs vm roundtrip tool,"The changes introduce a new environment variable to limit checks and regenerate documentation files, which is an enhancement or new feature to the existing tool.",feat,8
3206783224,Enhance Pascal golden tests,"The changes enhance existing tests by adding new test behaviors and capturing additional logs, which is related to testing improvements rather than fixing bugs or adding features.",test,9
3206772054,Enhance Zig compiler tests with VM execution,"The PR introduces new testing capabilities and tools to enhance the testing process of the Zig compiler, which aligns with adding missing tests or improving existing tests.",test,9
3206778699,Regenerate Lua compiler tests,"The changes update existing tests and add new test output capturing, which is related to testing rather than adding features or fixing bugs.",test,9
3206775309,Update compiler golden tests,"The update involves regenerating test outputs and adding verification steps, which are related to testing rather than adding features or fixing bugs.",test,9
3206777454,Update cpp golden tests and roundtrip tool,"The changes introduce a new command 'vm_roundtrip' for the C++ backend and update golden tests, which adds new functionality rather than just fixing bugs or refactoring.",feat,9
3206784547,Update Scala compiler golden tests,"The changes include improvements to the Scala backend and updates to the compiler golden tests, which add new functionality and enhance existing features rather than fixing bugs or just refactoring. This aligns with the addition of new features and enhancements, so 'feat' is the appropriate label.",feat,9
3206791474,Update Haskell roundtrip error report,"The update refreshes the error report output without changing functionality or fixing a bug, indicating a documentation or reporting update rather than a code change.",docs,8
3206783933,Update Lua golden tests to execute output,"The changes introduce a new feature by supporting the 'abs' builtin in the type checker and running compiled Lua code in golden tests to compare output, which adds new functionality rather than fixing a bug or making other types of changes.",feat,8
3206784859,Update Zig golden tests and add valid samples,"The PR updates test outputs and adds valid test samples, which is related to testing improvements rather than features or bug fixes.",test,9
3077107668,Move bounds calculation to dynamic hook,"The changes involve moving and simplifying code logic without adding new features or fixing bugs, indicating a refactor to improve code structure and maintainability.",refactor,9
3154540341,[alpha_factory] network check option,"The PR introduces a new command-line option '--skip-net-check' to the check_env script, which is a new feature addition. It also updates tests accordingly, but the main change is the addition of a feature.",feat,9
3127150686,[alpha_factory] Add ADK integration notes,The PR adds documentation notes about ADK integration without changing code functionality or fixing bugs.,docs,9
3154783822,Improve MemoryManager shimmer placeholders,"The changes improve the UI placeholders and disable interaction during loading, which enhances the user experience but does not add new features or fix bugs explicitly. This is an improvement in the existing feature's behavior and appearance, best classified as a 'feat' since it adds new behavior to the UI.",feat,8
3184067757,[alpha_factory] build docs for all demos,"The changes involve updating the documentation build process and assets, which is related to documentation improvements rather than code features or fixes.",docs,9
3077746147,Convert more component and util files to TS,"The PR introduces TypeScript conversions and declarations, which are new features improving type safety and code quality, but do not fix bugs or add runtime features. This aligns best with 'feat' as it adds new capabilities through type definitions and conversions.",feat,8
3180566574,[alpha_factory] Update domain URLs,"The changes involve updating URLs in the documentation, which is a documentation-only change without affecting code functionality.",docs,9
3077781190,Update TypeSpec constants for 1.0,"The PR updates dependencies and default constants, which is a change to existing code but does not add new features or fix bugs. It is primarily a refactor to keep code up to date with new syntax and dependencies.",refactor,8
3077781168,Migrate additional JS files to TypeScript,"The PR involves converting existing JavaScript files to TypeScript, which is a refactor to improve code quality and maintainability without adding new features or fixing bugs.",refactor,9
3180533478,[alpha_factory] verify service worker in docs workflow,"The change adds a verification step for the service worker hash during documentation deployment, which is a new feature in the docs workflow rather than a fix or other type of change.",feat,8
3077812081,Migrate more taxonium_component files to TypeScript,"The changes involve migrating existing JavaScript files to TypeScript and updating configuration files accordingly, which is a refactor to improve code maintainability and type safety without adding new features or fixing bugs.",refactor,9
3180454097,[alpha_factory] Wrap header emojis in spans,"The change involves wrapping header emojis in spans and adding aria-hidden attributes for accessibility, which is a modification to the documentation content rather than code functionality or bug fixes.",docs,9
3180325763,[alpha_factory] Document insight deployment scripts,The PR updates documentation to clarify deployment scripts and usage instructions without changing code functionality.,docs,9
3070661102,誤植を修正しました: 本書ついて詳しく知る→本書について詳しく知る,"The change corrects a typographical error in the documentation, which is a documentation-only change without affecting code functionality.",docs,9
3070656076,誤植を修正しました: Type Script→TypeScript,"The commit fixes a typo in the documentation or code comments, which is a bug fix related to text accuracy.",fix,9
3180470686,Update control recycling doc for xaml-only layout,"The changes described are focused on updating documentation to include new information and examples about control recycling in XAML-only layouts, without any code changes or bug fixes.",docs,9
3091806600,Add missing assertions for sortCompactArray test,"The PR adds missing assertions to an existing test to improve test coverage and correctness, which is related to testing rather than a feature or bug fix.",test,9
3220752877,Add abstract support for posts,"The changes introduce a new feature allowing authors to add abstracts to posts, including UI and database schema updates, which aligns with the 'feat' type.",feat,9
3114533587,[alpha_factory] copy quickstart PDF during build,"The changes involve adding a new asset (PDF) to the build process and ensuring it is included and precached, which is an enhancement to the build functionality rather than a bug fix or documentation update.",feat,8
3113548110,Move dynamic system state message after conversation,"The change involves adjusting the order of messages in the code without adding new features or fixing bugs, which is a code restructuring or reorganization task.",refactor,8
3267034192,Use clang on Windows CI,"The changes involve modifying the CI configuration to install and use clang on the Windows CI runner, which affects the continuous integration setup.",ci,9
3133069113,Stop sending telemetry when off,"The change fixes a bug where telemetry was sent even when the telemetry publishing was disabled, as indicated by the description and the issue reference.",fix,9
3220748505,Add protocol buffer serializer,"The PR introduces a new feature by adding a protocol buffer serializer, including a new project and documentation for it.",feat,9
3184874613,Improve firmware update UI,"The changes introduce new UI features such as loading indicators and improved update button logic, which enhance the user experience without fixing a bug or just refactoring. This fits the 'feat' category as it adds new functionality.",feat,9
3209456265,Add tests for config_bank_lite,"The PR adds new tests and helper functions specifically for testing config_bank_lite instructions, which is clearly related to testing improvements.",test,9
3213144954,Improve binding diagnostics,"The changes include improving error messages, adding a new API endpoint, and documenting issues, which indicates new features and enhancements rather than bug fixes or other types of changes.",feat,8
3209474788,Codex/add support for custom cloud texture and properties,"The title indicates the addition of support for a new feature related to custom cloud texture and properties, which aligns with the 'feat' category for new features.",feat,9
3220749225,Add tests for ControlRecycling,"The PR adds new unit tests for ControlRecycling and ControlRecyclingDataTemplate, which is clearly adding missing tests to the codebase.",test,10
3209428336,Add PseudoTool tests and finalize API tool call handling,"The PR adds tests for PseudoTool and API tool call handling, which is primarily about adding missing tests and verifying behavior, along with some refactoring. The main focus is on testing, so 'test' is the most appropriate label.",test,9
3149630927,Add visibility enforcement for integrations,"The PR introduces a new feature by adding visibility enforcement and allowing visibility selection in integrations, which enhances the existing functionality.",feat,9
3084103747,Add DataStateBehavior for Avalonia,"The PR introduces a new feature called DataStateBehavior and a sample page demonstrating it, which aligns with adding new functionality rather than fixing bugs or other changes.",feat,9
3209478707,Codex/add support for custom cloud texture and properties,"The title indicates the addition of support for a new feature related to custom cloud texture and properties, which aligns with the 'feat' type for new features.",feat,9
3084104232,Add LaunchUriOrFileAction and sample,"The PR introduces a new feature 'LaunchUriOrFileAction' and adds a sample demonstrating its usage, which aligns with adding a new feature.",feat,9
3235730732,Add log socket CLI options,"The PR introduces new CLI options for logging, which is a new feature addition to the software.",feat,9
3084117079,Add regression test workflow,"The PR introduces a new GitHub Actions workflow for regression testing, which is related to adding tests and test automation.",test,9
3119003442,Add Cerebras provider,"The PR introduces a new provider with domain models, registration, documentation, and unit tests, which constitutes adding a new feature to the codebase.",feat,9
3173847450,Add services entity to SRQL,"The PR introduces a new 'services' entity type, extends the SRQL grammar, adds a new database migration, and includes unit tests, all indicating the addition of a new feature.",feat,9
3118857624,Add llamacpp LLM provider,The PR introduces a new LLM provider 'llamacpp' which is a new feature addition to the codebase.,feat,9
3179970241,[alpha_factory] fix: include favicon in insight docs,"The commit fixes the issue of missing favicon in the insight docs by including the favicon in the docs bundle and ensuring the build script restores it properly, which is a bug fix.",fix,9
3163978111,Replace unwraps in fuse module,The changes remove unsafe unwrap calls and improve logic without adding new features or fixing bugs explicitly; this is a code quality improvement and refactor of existing code.,refactor,8
3184902777,[alpha_factory] refine edge-of-human knowledge sprint,"The changes described involve clarifying documentation steps and verifying documentation files, indicating that the commit is focused on documentation improvements without code or feature changes.",docs,9
3160434475,[alpha_factory] document new env vars,"The changes are focused on updating documentation to include new environment variables and sample environment files, without modifying code functionality.",docs,9
3184945343,[alpha_factory] feat: auto build gallery,"The PR introduces a new feature that automatically builds a gallery HTML page from Markdown files and integrates this into the documentation build process, which aligns with the 'feat' type for new features.",feat,9
3246647176,Add ChatGPT plugin manifest,"The PR introduces a new feature by adding a ChatGPT plugin manifest and enabling the plugin to query topics and search documentation, which is a new capability.",feat,9
3091584814,[alpha_factory] add ledger logging tests,"The PR adds tests for ledger logging functionality, which is clearly indicated by the title and the body describing testing steps and coverage.",test,9
3184889656,Introduce reusable CardItem component,"The PR introduces a new reusable component 'CardItem' and refactors existing cards to use it, indicating the addition of a new feature along with some refactoring. The primary purpose is the new component, so 'feat' is the best label.",feat,9
3160511758,[alpha_factory] document wheelhouse setup,"The PR adds documentation explaining how to build a wheelhouse and set environment variables, without changing code functionality.",docs,9
3160389801,[alpha_factory] Clarify offline pytest instructions,"The changes are focused on improving documentation by clarifying instructions and providing examples, without modifying code functionality.",docs,9
3091551890,[alpha_factory] add env template for insight demo,"The PR adds a new environment template file and instructions for users, which is a new feature to improve the demo setup experience.",feat,9
3091708088,[alpha_factory] add insight demo env template,"The PR adds a new environment template file for a demo, which is a new feature addition to the project setup.",feat,8
3091642206,[alpha_factory] consolidate web client,"The changes involve consolidating and updating build rules, Dockerfile, documentation, and gitignore, which are related to the build process and auxiliary files rather than adding features or fixing bugs.",build,9
3091762603,[alpha_factory] add TLS env test for orchestrator,"The PR adds a new integration test for TLS environment in the orchestrator, which is adding missing tests or correcting existing tests.",test,9
3161975337,Adjust inode API response,"The PR introduces a new response wrapper and updates the API response structure, which adds new functionality to the API. This aligns with adding a new feature rather than fixing a bug or other types of changes.",feat,9
3236038760,"Run subset of TS Rosetta tests, handle casts","The changes introduce support for new features in the TypeScript compiler, such as field access and type casts, and update test outputs accordingly, indicating new functionality rather than a fix or documentation update.",feat,9
3236118071,Run Java rosetta golden tests,"The changes introduce new testing capabilities and scripts for Java Rosetta golden tests, which is primarily about adding or improving tests rather than fixing bugs or adding features to the product itself.",test,9
3091789495,Add CustomDropdown component,"The PR introduces a new component with new features such as custom item rendering, searching, and mobile-friendly overlays, which clearly indicates a new feature addition.",feat,9
3163824869,[alpha_factory] release: 0.1.0-alpha,"The commit is primarily about releasing a new alpha version, which involves version bumping and changelog updates, indicating a new feature or initial release rather than a fix or other change type.",feat,8
3236185522,Update Kotlin Rosetta goldens,"The update involves adding new Kotlin builtins and updating golden outputs, which indicates the addition of new features or enhancements rather than bug fixes or documentation changes.",feat,8
3236127677,Update Clojure Rosetta outputs,"The changes involve regenerating outputs, adding generated code, and tweaking implementation without introducing new features or fixing bugs explicitly. This is primarily a maintenance and update task related to existing code and documentation, fitting best under 'chore'.",chore,8
3150603129,[alpha_factory] include gymnasium requirement,"The changes add a new dependency requirement and update documentation to include this new requirement, which is a feature enhancement to the project setup and instructions.",feat,8
3163416122,Add v0.8.8 release notes,"The changes are focused on adding release notes and documenting new features in the changelog, which are documentation updates rather than code changes or fixes.",docs,9
3159028130,Expand COBOL golden tests,"The changes add new tests for the COBOL compiler and update the test suite configuration, which is related to testing rather than a feature, fix, or other category.",test,9
3159073204,Add Lua golden tests and shebang support,"The PR introduces new features: adding CLI shebang support for Lua target and adding new Lua compiler golden tests, which are new capabilities rather than fixes or documentation changes.",feat,9
3159002733,Add COBOL literal support,"The PR introduces new functionality by adding support for COBOL string and boolean literals, which is a new feature in the COBOL backend. It also includes tests for this new feature, but the primary change is the feature addition.",feat,9
3159033628,Enhance COBOL backend,"The PR introduces new features to the COBOL backend by adding variable declarations, assignments, and new compiler tests, which aligns with adding new functionality rather than fixing bugs or other changes.",feat,9
3159180079,Enhance OCaml backend,"The changes include fixing bugs in return generation and boolean unary operations, as well as adding support for printing and helper functions. The presence of bug fixes in the description indicates this is primarily a fix.",fix,9
3215991945,[alpha_factory] verify demo pages offline,"The changes introduce a new verification step for demo pages offline using Playwright, which is a new feature in the CI process for the alpha_factory project.",feat,8
3159008650,Add multi-arch build workflow,"The PR introduces a new build workflow for multi-architecture builds, automates packaging and publishing, and adds build configuration, which affects the build system and process.",build,9
3147781100,[alpha_factory] check for patch executable,"The change introduces an early exit check for the presence of the 'patch' command, which is a fix to prevent errors when the command is missing.",fix,9
3146917056,Simplify CaseInsensitiveSet remove/retain,"The changes simplify the implementation of methods by delegating to an underlying data structure and removing unnecessary temporary object creation, which improves code structure without adding features or fixing bugs.",refactor,9
3128147639,Update docs,The change only updates documentation without modifying code or functionality.,docs,10
3147763197,[alpha_factory] add patch check for apply_diff,"The commit adds a check to verify the existence of the 'patch' command before using it and includes tests for handling missing 'patch' command scenarios, indicating a bug fix and improved robustness.",fix,9
3146959965,Restrict CaseInsensitiveSet constructor to CI map,"The changes restrict the constructor to a specific type and update documentation, which is a code change improving correctness but not adding features or fixing bugs. It is primarily a refactor to improve code clarity and correctness.",refactor,8
3083640491,Avoid persisting editor JSON,"The change involves skipping the persistence of editor JSON content, which is a modification to the existing functionality but does not introduce a new feature or fix a bug explicitly. It is more about changing the behavior or implementation detail, which aligns with a refactor.",refactor,8
3253393966,Improve Go transpiler with input support,"The changes introduce new features to the Go transpiler, such as input support, recognizing specific calls, and improved type inference, which are all new functionalities rather than fixes or other types of changes.",feat,9
3253443020,Add upper/lower support in Python transpiler,"The PR introduces new functionality by adding support for `upper()` and `lower()` calls in the Python transpiler, which is a new feature enhancement.",feat,9
3261606578,Update PHP transpiler with new helpers,"The update introduces new helpers and support for additional features in the PHP transpiler, which constitutes adding new functionality rather than fixing bugs or other changes.",feat,9
3261650840,Enhance Python transpiler bench mode,The PR introduces a new feature by adding bench mode support to the Python transpiler and related benchmark tracking and output functionalities.,feat,9
3128191036,Document new agent features,"The changes are focused on updating and adding documentation about new agent features, without modifying code functionality.",docs,9
3261654019,Add benchmark mode to TypeScript transpiler,"The commit introduces a new feature by adding a benchmark mode to the TypeScript transpiler, including support in tests and recording metrics, which enhances the functionality of the transpiler.",feat,9
3261660563,Add benchmark mode to C# transpiler,"The PR introduces a new feature: a benchmark mode in the C# transpiler, along with related API changes and test support for this feature.",feat,9
3261684960,Add benchmark support to C++ transpiler tests,"The PR introduces a new feature that adds benchmark support to the C++ transpiler tests, including new functionality to wrap the main function with a benchmark block and record benchmark results.",feat,9
3261682254,Add CS benchmark mode and update Rosetta,"The PR introduces a new benchmark mode feature to the CS transpiler and updates related Rosetta tests, which adds new functionality rather than fixing a bug or making other types of changes.",feat,9
3261691643,Enable bench-mode in Elixir transpiler,"The PR introduces a new feature 'benchMain' option and benchmarking mode in the Elixir transpiler, which adds new functionality rather than fixing a bug or making other types of changes.",feat,9
3261693827,Add Kotlin bench main support,"The PR introduces new functionality to support Kotlin benchmark main, including enabling benchmark wrapping, recording results, and allowing tests to run in benchmark mode, which constitutes a new feature.",feat,9
3261695555,Enhance Erlang transpiler benchmark support,"The changes introduce new benchmarking features and enhancements to the Erlang transpiler, which adds new functionality rather than fixing bugs or refactoring existing code.",feat,9
3261700803,Add benchmark mode for Erlang transpiler,"The PR introduces a new benchmark mode feature for the Erlang transpiler, adding support for benchmark wrapping, memory usage and duration recording, and updates to tests and documentation accordingly. This clearly adds new functionality, so it is classified as a feature.",feat,9
3261705783,Add benchmark support to Fortran transpiler,"The PR introduces a new feature by adding benchmark support to the Fortran transpiler, including a benchmark mode flag, JSON output for timing/memory, and updates to tests and checklist tables to handle this new functionality.",feat,9
3261697837,Add Kotlin benchmark wrapping and checklist table,"The changes introduce new benchmarking features and update CLI generation logic, which add new capabilities rather than fixing bugs or refactoring existing code. This aligns with the 'feat' type for new features.",feat,9
3261702887,Add benchmark wrapper for F# transpiler,"The PR introduces a new feature: a benchmark wrapper for the F# transpiler, along with updates to tests and output related to benchmarking. This is an addition of functionality rather than a fix or other type of change.",feat,9
3261720855,Add bench mode option for Racket transpiler,"The PR introduces a new 'bench mode' feature in the Racket transpiler, adding new functionality such as toggling benchMain, collecting stats, and enabling benchmark mode in tests, which qualifies as a new feature addition.",feat,9
3261727113,Enable Swift benchmarking,"The changes introduce a new benchmarking feature in the Swift transpiler, adding support for benchmark mode and memory usage recording, which constitutes a new feature addition.",feat,9
3261710160,Add benchmark support to Haskell transpiler,"The PR introduces a new feature by adding benchmark support to the Haskell transpiler, updating tests and documentation accordingly, which aligns with the 'feat' type.",feat,9
3261729009,Add bench mode to Zig transpiler,"The PR introduces a new bench mode feature to the Zig transpiler, adding new options and support for benchmarking, which constitutes a new feature addition.",feat,9
3261724373,Add benchmark mode to scheme transpiler,"The PR introduces a new feature by adding a benchmark mode to the Scheme transpiler and updating tests and outputs accordingly, which aligns with the 'feat' type.",feat,9
3261739055,Add benchmarking mode for Lua transpiler,"The PR introduces a new benchmarking mode feature for the Lua transpiler, adding functionality to collect execution time and memory usage, which is a new feature rather than a fix or other change type.",feat,9
3261733844,Improve Elixir transpiler benchmarking,"The changes include fixing a bug in the input builtin to avoid crashes on EOF, which is a bug fix. Other changes are improvements and updates but the presence of a fix justifies labeling as 'fix'.",fix,9
3261734795,Update Kotlin rosetta checklist & benchmarking,"The changes involve updating documentation elements such as the Rosetta progress table formatting and marking completed entries, which are documentation improvements rather than code features or fixes.",docs,9
3261745221,Add benchmark mode to OCaml transpiler,"The PR introduces a new feature: a benchmark mode in the OCaml transpiler along with related support and example benchmarks, which aligns with the 'feat' type.",feat,9
3261747303,Update FS transpiler benchmark support,"The changes introduce new functionality to the F# transpiler to support bench block wrapping and update benchmark outputs and documentation accordingly, which constitutes a new feature addition.",feat,9
3261746125,Enable bench mode flag in Haskell transpiler,"The PR introduces a new feature by adding a 'benchMain' flag to the Haskell transpiler and updates related tests and documentation accordingly, which aligns with the 'feat' type.",feat,9
3261756685,Enhance Racket benchmark mode,"The changes introduce new features to the Racket transpiler benchmark mode, such as real timing in microseconds and running tests without a seed, which are enhancements rather than fixes or other types of changes.",feat,9
3261752051,Add Python benchmark wrapper,"The changes introduce a new feature that wraps Python programs in a benchmark block and records memory usage, enhancing the functionality of the Python transpiler and progress table.",feat,9
3261767764,Add benchmark flag to Go transpiler,"The PR introduces a new benchmark flag and updates tests to use this flag, which adds new functionality to the Go transpiler. This aligns with the definition of a feature addition.",feat,9
3261760264,Add bench-main support for Smalltalk transpiler,"The PR introduces a new feature by adding bench-main support to the Smalltalk transpiler, including new flags, helpers, and benchmark block wrapping, which enhances functionality.",feat,9
3261757709,Update Scala benchmark support,"The changes introduce new support for benchmarking in Scala, including updating the transpiler and recording benchmark results, which adds new functionality rather than fixing a bug or making other types of changes.",feat,9
3261773491,Add bench mode for F# rosetta tests,"The PR introduces a new feature that adds benchmark mode support for F# Rosetta tests and updates documentation accordingly, which aligns with the 'feat' type for new features.",feat,9
3261758807,Update scheme transpiler for union match,"The update introduces new support for ignoring bindings in union match patterns and unifies variant checks, which adds new functionality to the scheme transpiler. Additionally, it regenerates outputs and refreshes the checklist, but the core change is a new feature enhancement.",feat,9
3261780575,Update Go transpiler bench mode,"The PR introduces a new feature by adding a BenchMain field for the Go transpiler and supporting benchmark mode, which enhances functionality rather than fixing a bug or making other types of changes.",feat,9
3261765113,Enable bench mode for Kotlin Rosetta tests,"The PR introduces a new feature by adding a benchmark environment toggle to Kotlin Rosetta tests and enabling benchmark mode for the first Rosetta program, which is a new capability.",feat,9
3261779128,Add benchmark mode to Python transpiler,"The PR introduces a new benchmark mode feature to the Python transpiler, adding new functionality and updating CLI and tests accordingly, which aligns with adding a new feature.",feat,9
3261782566,Add union support in Racket transpiler,"The PR introduces new functionality by adding union support and pattern matching in the Racket transpiler, which is a new feature enhancement.",feat,9
3261823133,Enable benchmark output for TypeScript transpiler,The changes introduce a new feature to the TypeScript transpiler by enabling benchmark output and updating related components to support this functionality.,feat,9
3261822428,Add Pascal bench mode,"The PR introduces a new benchmark mode feature to the Pascal transpiler and updates related tests and checklists, which constitutes adding a new feature.",feat,9
3261824528,Update Go transpiler benchmarking and fix 100-doors,"The changes include fixing issues in the Go transpiler such as refining type handling and fixing the 100-doors problem, which indicates bug fixes rather than new features or other types of changes.",fix,9
3261824469,Improve Go transpiler with float modulo benchmark support,"The changes introduce support for a new feature in the Go transpiler (support for math.Mod and benchmark mode), which adds new functionality rather than fixing a bug or making other types of changes.",feat,9
3261853829,Add benchmark support for F# rosetta tests,"The PR introduces a new feature by adding benchmark support to the F# Rosetta tests, which is an enhancement rather than a fix or other type of change.",feat,9
3261844958,Python transpiler benchmark support,"The PR introduces new functionality to support benchmarking in the Python transpiler, including environment flag detection and updates to generated code and documentation, which constitutes a new feature.",feat,9
3261822593,Update PHP benchmark logic,"The changes include updating benchmark logic and regenerating benchmark results, which improve the performance measurement process but do not add new features or fix bugs. The update to README and checklist timestamps is documentation-related but secondary to the main change, which is performance-related.",perf,8
3261854446,Add benchmark mode for Fortran transpiler,"The PR introduces a new feature: an optional benchmark mode for the Fortran transpiler tests, including generating benchmark files and updating progress reporting to utilize benchmark data.",feat,9
3261853367,Update Erlang transpiler benchmark support,"The changes introduce a new optional benchmark feature to the Erlang transpiler, update tests to support this benchmark mode, and add CLI support for the benchmark flag, which constitutes adding a new feature.",feat,9
3261868679,Add bench mode toggle to C# transpiler,"The PR introduces a new feature: a bench mode toggle for the C# transpiler, along with related updates and test adjustments. This clearly adds new functionality rather than fixing a bug or making other types of changes.",feat,9
3261869286,Add benchmark mode for Elixir transpiler,"The PR introduces a new feature by adding a benchmark mode to the Elixir transpiler, including a new flag and functionality to store benchmark results.",feat,9
3261868916,Add benchmark mode to Clojure transpiler,"The PR introduces a new feature by adding a benchmark mode to the Clojure transpiler and supporting benchmark output recording, which is a new capability.",feat,9
3261870427,Add benchmark mode to Rust transpiler,"The PR introduces a new feature: a benchmark mode for the Rust transpiler, including new functionality for wrapping main in a benchmark block, recording memory and timing, and updating tests and command driver accordingly.",feat,9
3261855527,Update Pascal Rosetta benchmark,"The changes include fixing the golden output for a test case and adding benchmark extraction, which involves correcting and improving test-related functionality rather than adding new features or refactoring. This aligns best with a 'fix' type as it addresses correctness and reliability of tests.",fix,8
3261869159,Update Dart transpiler benchmarking,"The changes introduce new features such as the WrapMain flag, outputting absolute memory usage, writing .bench files, and updating benchmark handling, which are all new functionalities rather than fixes or documentation updates.",feat,9
3261870350,Enhance Ruby transpiler with benchmark mode,"The PR introduces a new feature: a benchmark mode in the Ruby transpiler, including new flags, memory measurement, and benchmark output enhancements.",feat,9
3235292066,Add stock column to item movement report,"The PR introduces a new feature by adding a stock column to the item movement report and fetching stock values, which enhances the report's functionality.",feat,9
3128829378,Improve type-aware indexing in compilers,"The changes introduce new features such as type-aware indexing and type inference helpers in the compilers, which are new capabilities rather than bug fixes or other types of changes.",feat,9
3277595681,Show close button in AnalyzeScreen,"The PR adds a new UI element (close button) to the AnalyzeScreen, which is a new feature rather than a bug fix or other change type.",feat,9
3231017572,Add living documentation generator,"The PR introduces a new feature that generates living documentation within the plugin, adding new UI elements and functionality for users to generate and customize documentation frames.",feat,9
3128851898,Implement simple compile-time folding for pure calls,"The PR introduces a new feature that implements compile-time folding for pure function calls, enhancing the compiler's capabilities by adding purity detection and constant evaluation.",feat,9
3265832092,[alpha_factory] update CI lockfile list,"The changes involve updating documentation and clarifying references in the README and CI configuration, which are related to documentation and configuration but do not add features or fix bugs.",docs,8
3078225111,Split guess game impls,"The changes involve splitting implementation blocks into separate files and updating related tests and tutorials, which is a refactoring of the code structure without adding new features or fixing bugs.",refactor,9
3197507313,Add Investigation DTO and extend developer view,"The PR introduces a new data transfer object (InvestigationDTO) and extends the developer view, which adds new functionality to the codebase.",feat,9
3113519735,Split IE prompt for caching,"The changes introduce a new feature related to caching and generating system messages dynamically, which adds new functionality rather than fixing a bug or refactoring existing code.",feat,8
